Record Length,20480
Sample Interval,CH1:0.0000200000016
Vertical Units,CH1:V,,
Vertical Scale,CH1:5.00,,
Vertical Offset,CH1:0.20000,,
Horizontal Units,s,,
Horizontal Scale,0.0250000000,,
Model Number,SDS1102CN,,
Serial Number,NEU00004121018,,
Software Version,3.01.01.31R17,,

Source,CH1
Second,Volt
-0.10574000000,0.00,
-0.10572000000,0.00,
-0.10570001250,0.20000,
-0.10568000000,0.00,
-0.10566001250,0.00,
-0.10564001250,0.00,
-0.10562000000,0.00,
-0.10560001250,0.00,
-0.10558001250,0.00,
-0.10556000000,-0.20000,
-0.10554001250,0.00,
-0.10552000000,0.00,
-0.10550000000,0.00,
-0.10548001250,0.00,
-0.10546000000,0.00,
-0.10544000000,0.00,
-0.10542001250,0.00,
-0.10540000000,0.00,
-0.10538000000,0.00,
-0.10536001250,0.00,
-0.10534000000,0.00,
-0.10532001250,0.00,
-0.10530001250,0.00,
-0.10528000000,0.00,
-0.10526001250,0.00,
-0.10524001250,0.00,
-0.10522000000,0.00,
-0.10520001250,0.00,
-0.10518000000,0.00,
-0.10516000000,0.00,
-0.10514001250,0.00,
-0.10512000000,0.00,
-0.10510000000,0.00,
-0.10508001250,0.00,
-0.10506000000,0.00,
-0.10504001250,0.00,
-0.10502001250,0.00,
-0.10500000000,0.00,
-0.10498001250,0.00,
-0.10496000000,0.00,
-0.10494000000,0.00,
-0.10492001250,0.00,
-0.10490000000,0.00,
-0.10488000000,0.00,
-0.10486001250,0.00,
-0.10484000000,0.00,
-0.10482000625,0.00,
-0.10480000000,-0.20000,
-0.10478000625,0.00,
-0.10476000625,0.00,
-0.10474000000,0.00,
-0.10472000625,0.00,
-0.10470000625,0.00,
-0.10468000000,0.00,
-0.10466000625,0.00,
-0.10464000625,0.00,
-0.10462000000,0.00,
-0.10460000625,-0.20000,
-0.10458000625,0.00,
-0.10456000000,0.00,
-0.10454000625,0.00,
-0.10452000000,0.00,
-0.10450000625,0.00,
-0.10448000625,0.00,
-0.10446000000,-0.20000,
-0.10444000625,0.00,
-0.10442000625,0.00,
-0.10440000000,0.00,
-0.10438000625,-0.20000,
-0.10436000625,0.00,
-0.10434000000,0.20000,
-0.10432000625,0.00,
-0.10430000625,0.00,
-0.10428000000,0.00,
-0.10426000625,0.00,
-0.10424000625,0.00,
-0.10422000000,0.00,
-0.10420000625,0.00,
-0.10418000000,0.00,
-0.10416000625,0.00,
-0.10414000625,0.20000,
-0.10412000000,0.00,
-0.10410000625,0.00,
-0.10408000625,0.00,
-0.10406000000,0.00,
-0.10404000625,0.00,
-0.10402000625,0.00,
-0.10400000000,0.00,
-0.10398000625,0.00,
-0.10396000000,0.00,
-0.10394000000,0.00,
-0.10392000625,-0.20000,
-0.10390000000,0.00,
-0.10388000000,-0.20000,
-0.10386000625,0.00,
-0.10384000000,0.00,
-0.10382000625,0.00,
-0.10380000000,-0.20000,
-0.10378000000,-0.20000,
-0.10376000625,0.00,
-0.10374000000,-0.20000,
-0.10372000000,-0.20000,
-0.10370000625,-0.20000,
-0.10368000000,0.00,
-0.10366000000,0.00,
-0.10364000625,-0.20000,
-0.10362000000,-0.20000,
-0.10360000000,0.00,
-0.10358000625,0.00,
-0.10356000000,0.00,
-0.10354000625,0.00,
-0.10352000000,0.00,
-0.10350000000,0.00,
-0.10348000625,0.00,
-0.10346000000,0.20000,
-0.10344000000,0.00,
-0.10342000625,0.00,
-0.10340000000,0.00,
-0.10338000000,0.00,
-0.10336000625,0.00,
-0.10334000000,0.00,
-0.10332000000,0.00,
-0.10330000625,0.00,
-0.10328000000,0.20000,
-0.10326000000,0.00,
-0.10324000625,0.00,
-0.10322000000,0.00,
-0.10320000625,0.00,
-0.10318000000,0.00,
-0.10316000000,0.00,
-0.10314000625,0.00,
-0.10312000000,0.00,
-0.10310000000,0.00,
-0.10308000625,0.00,
-0.10306000000,0.00,
-0.10304000000,0.00,
-0.10302000625,0.00,
-0.10300000625,0.00,
-0.10298001250,-0.20000,
-0.10296000625,0.00,
-0.10294000625,-0.20000,
-0.10292001250,0.00,
-0.10290000625,0.00,
-0.10288000625,0.00,
-0.10286001250,0.00,
-0.10284000625,0.00,
-0.10282000625,0.00,
-0.10280000625,0.00,
-0.10278000625,-0.20000,
-0.10276001250,-0.20000,
-0.10274000625,-0.20000,
-0.10272000625,0.00,
-0.10270001250,0.00,
-0.10268000625,0.00,
-0.10266000625,0.00,
-0.10264001250,0.00,
-0.10262000625,-0.20000,
-0.10260000625,0.00,
-0.10258001250,0.00,
-0.10256000625,0.00,
-0.10254000625,0.00,
-0.10252000625,0.00,
-0.10250000625,0.00,
-0.10248000625,0.00,
-0.10246000625,0.00,
-0.10244000625,0.00,
-0.10242001250,0.00,
-0.10240000625,0.00,
-0.10238000625,0.00,
-0.10236001250,0.20000,
-0.10234000625,0.20000,
-0.10232000625,0.00,
-0.10230001250,0.00,
-0.10228000625,0.00,
-0.10226000625,0.00,
-0.10224001250,0.00,
-0.10222000625,0.00,
-0.10220000625,0.00,
-0.10218000625,0.00,
-0.10216000625,0.00,
-0.10214001250,0.00,
-0.10212000625,0.00,
-0.10210000625,0.00,
-0.10208001250,0.00,
-0.10206000625,0.00,
-0.10204000625,-0.20000,
-0.10202001250,0.00,
-0.10200000625,0.00,
-0.10198000625,0.00,
-0.10196000625,0.00,
-0.10194000625,0.00,
-0.10192000625,0.00,
-0.10190000625,0.00,
-0.10188000625,-0.20000,
-0.10186000625,0.00,
-0.10184000625,0.00,
-0.10182000625,0.00,
-0.10180000000,0.00,
-0.10178000625,0.00,
-0.10176000625,0.00,
-0.10174000000,0.00,
-0.10172000625,0.00,
-0.10170000625,0.00,
-0.10168000000,0.00,
-0.10166000625,0.00,
-0.10164000625,0.00,
-0.10162000625,0.00,
-0.10160000625,0.00,
-0.10158000625,0.00,
-0.10156000625,-0.20000,
-0.10154000625,0.00,
-0.10152000000,0.00,
-0.10150000625,0.00,
-0.10148000625,0.00,
-0.10146000000,0.00,
-0.10144000625,-0.20000,
-0.10142000625,0.00,
-0.10140000000,0.00,
-0.10138000625,0.00,
-0.10136000625,0.00,
-0.10134000625,0.00,
-0.10132000625,0.00,
-0.10130000625,0.00,
-0.10128000625,0.00,
-0.10126000625,0.00,
-0.10124000625,0.00,
-0.10122000625,0.00,
-0.10120000625,-0.20000,
-0.10118000000,0.00,
-0.10116000625,0.00,
-0.10114000625,0.00,
-0.10112000000,0.00,
-0.10110000625,0.00,
-0.10108000625,0.00,
-0.10106000000,0.00,
-0.10104000625,0.00,
-0.10102000625,0.00,
-0.10100000625,0.00,
-0.10098000625,0.00,
-0.10096000000,0.00,
-0.10094000625,0.00,
-0.10092000625,0.00,
-0.10090000000,0.00,
-0.10088000625,0.00,
-0.10086000625,0.00,
-0.10084000000,0.00,
-0.10082000625,0.00,
-0.10080000000,0.00,
-0.10078000000,0.00,
-0.10076000625,0.00,
-0.10074000000,-0.20000,
-0.10072000625,-0.20000,
-0.10070000625,0.00,
-0.10068000000,0.00,
-0.10066000625,0.00,
-0.10064000625,0.00,
-0.10062000000,0.00,
-0.10060000625,0.00,
-0.10058000625,-0.20000,
-0.10056000000,0.00,
-0.10054000625,0.00,
-0.10052000000,0.00,
-0.10050000000,0.00,
-0.10048000625,0.00,
-0.10046000000,0.00,
-0.10044000000,0.00,
-0.10042000625,-0.20000,
-0.10040000000,0.00,
-0.10038000625,-0.20000,
-0.10036000625,-0.20000,
-0.10034000000,0.00,
-0.10032000625,0.00,
-0.10030000625,0.00,
-0.10028000000,0.00,
-0.10026000625,0.00,
-0.10024000625,0.00,
-0.10022000000,0.00,
-0.10020000625,0.00,
-0.10018000000,-0.20000,
-0.10016000000,0.00,
-0.10014000625,0.00,
-0.10012000000,0.00,
-0.10010000625,0.00,
-0.10008000625,0.00,
-0.10006000000,0.00,
-0.10004000625,0.00,
-0.10002000625,-0.20000,
-0.10000000000,0.00,
-0.09998000625,0.00,
-0.09996000000,0.00,
-0.09994000000,0.00,
-0.09992000625,0.00,
-0.09990000000,0.00,
-0.09988000000,0.00,
-0.09986000625,0.00,
-0.09984000000,0.00,
-0.09982000000,0.00,
-0.09980000000,0.00,
-0.09978000000,0.00,
-0.09976000625,0.00,
-0.09974000000,0.00,
-0.09972000000,0.00,
-0.09970000625,0.00,
-0.09968000000,0.00,
-0.09966000000,0.00,
-0.09964000625,0.00,
-0.09962000000,0.00,
-0.09960000000,0.00,
-0.09958000625,0.00,
-0.09956000000,0.00,
-0.09954000000,0.00,
-0.09952000000,-0.20000,
-0.09950000000,0.00,
-0.09948000000,-0.20000,
-0.09946000000,0.00,
-0.09944000000,0.00,
-0.09942000625,0.00,
-0.09940000000,0.00,
-0.09938000000,0.00,
-0.09936000625,-0.20000,
-0.09934000000,-0.20000,
-0.09932000000,-0.20000,
-0.09930000625,-0.20000,
-0.09928000000,0.00,
-0.09926000000,0.00,
-0.09924000625,0.00,
-0.09922000000,-0.20000,
-0.09920000000,-0.20000,
-0.09918000000,0.00,
-0.09916000000,0.00,
-0.09914000625,-0.20000,
-0.09912000000,0.00,
-0.09910000000,0.00,
-0.09908000625,0.00,
-0.09906000000,-0.20000,
-0.09904000000,0.00,
-0.09902000625,0.00,
-0.09900000625,0.00,
-0.09898001250,0.00,
-0.09896000625,0.00,
-0.09894000625,0.00,
-0.09892001250,0.00,
-0.09890000625,0.00,
-0.09888000625,0.00,
-0.09886001250,0.00,
-0.09884000625,0.00,
-0.09882000625,0.00,
-0.09880000625,0.00,
-0.09878000625,-0.20000,
-0.09876000625,0.00,
-0.09874000625,0.00,
-0.09872000625,0.00,
-0.09870000625,0.00,
-0.09868000625,0.00,
-0.09866000625,0.00,
-0.09864001250,0.00,
-0.09862000625,0.00,
-0.09860000625,0.00,
-0.09858001250,0.00,
-0.09856000625,-0.20000,
-0.09854000625,0.00,
-0.09852000625,0.00,
-0.09850000625,-0.20000,
-0.09848000625,0.00,
-0.09846000625,0.00,
-0.09844000625,0.00,
-0.09842000625,-0.20000,
-0.09840000625,0.00,
-0.09838000625,0.00,
-0.09836001250,0.00,
-0.09834000625,0.00,
-0.09832000625,0.00,
-0.09830001250,0.00,
-0.09828000625,0.00,
-0.09826000625,0.00,
-0.09824001250,0.00,
-0.09822000625,0.00,
-0.09820000625,0.00,
-0.09818000625,-0.20000,
-0.09816000625,0.00,
-0.09814000625,0.00,
-0.09812000625,0.00,
-0.09810000625,0.00,
-0.09808000625,0.00,
-0.09806000625,-0.20000,
-0.09804000625,0.00,
-0.09802001250,0.00,
-0.09800000625,0.00,
-0.09798000625,0.00,
-0.09796000000,0.00,
-0.09794000625,0.00,
-0.09792000625,0.00,
-0.09790000625,0.00,
-0.09788000625,0.00,
-0.09786000625,0.00,
-0.09784000625,0.00,
-0.09782000625,0.00,
-0.09780000000,-0.20000,
-0.09778000625,0.00,
-0.09776000625,0.00,
-0.09774000000,0.00,
-0.09772000625,0.00,
-0.09770000625,0.00,
-0.09768000000,0.00,
-0.09766000625,0.00,
-0.09764000625,0.00,
-0.09762000000,0.00,
-0.09760000625,0.00,
-0.09758000625,0.00,
-0.09756000625,0.00,
-0.09754000625,0.00,
-0.09752000000,0.00,
-0.09750000625,0.00,
-0.09748000625,0.00,
-0.09746000000,0.00,
-0.09744000625,0.00,
-0.09742000625,0.00,
-0.09740000000,0.00,
-0.09738000625,0.00,
-0.09736000625,0.00,
-0.09734000000,-0.20000,
-0.09732000625,-0.20000,
-0.09730000625,-0.20000,
-0.09728000625,0.00,
-0.09726000625,0.00,
-0.09724000625,0.00,
-0.09722000625,-0.20000,
-0.09720000625,0.00,
-0.09718000000,0.20000,
-0.09716000625,-0.20000,
-0.09714000625,0.00,
-0.09712000000,0.00,
-0.09710000625,0.00,
-0.09708000625,-0.20000,
-0.09706000000,0.00,
-0.09704000625,0.00,
-0.09702000625,0.00,
-0.09700000000,0.00,
-0.09698000625,0.00,
-0.09696000000,0.00,
-0.09694000625,0.00,
-0.09692000625,0.00,
-0.09690000000,0.00,
-0.09688000625,0.00,
-0.09686000625,0.00,
-0.09684000000,0.00,
-0.09682000625,0.00,
-0.09680000000,-0.20000,
-0.09678000000,0.00,
-0.09676000625,-0.20000,
-0.09674000000,0.00,
-0.09672000000,0.00,
-0.09670000625,0.00,
-0.09668000000,0.00,
-0.09666000000,0.00,
-0.09664000625,0.00,
-0.09662000000,-0.20000,
-0.09660000625,0.00,
-0.09658000625,0.00,
-0.09656000000,0.00,
-0.09654000625,0.20000,
-0.09652000000,0.00,
-0.09650000000,0.00,
-0.09648000625,0.00,
-0.09646000000,0.00,
-0.09644000000,0.00,
-0.09642000625,0.00,
-0.09640000000,0.00,
-0.09638000000,0.00,
-0.09636000625,0.00,
-0.09634000000,0.00,
-0.09632000625,0.00,
-0.09630000625,-0.20000,
-0.09628000000,0.00,
-0.09626000625,0.00,
-0.09624000625,0.00,
-0.09622000000,0.00,
-0.09620000625,-0.20000,
-0.09618000000,0.00,
-0.09616000000,0.00,
-0.09614000625,0.00,
-0.09612000000,0.00,
-0.09610000000,0.00,
-0.09608000625,0.00,
-0.09606000000,0.00,
-0.09604000000,0.00,
-0.09602000625,0.00,
-0.09600000625,0.00,
-0.09598001250,-0.20000,
-0.09596000625,0.00,
-0.09594000625,-0.20000,
-0.09592001250,-0.20000,
-0.09590000625,0.00,
-0.09588000625,-0.20000,
-0.09586001250,0.00,
-0.09584000625,0.00,
-0.09582001250,0.00,
-0.09580000625,0.00,
-0.09578000625,0.00,
-0.09576001250,0.00,
-0.09574000625,0.00,
-0.09572000625,0.00,
-0.09570001250,0.00,
-0.09568000625,0.00,
-0.09566000625,0.00,
-0.09564001250,0.00,
-0.09562000625,0.00,
-0.09560000625,0.00,
-0.09558001250,0.00,
-0.09556000625,0.00,
-0.09554001250,0.00,
-0.09552000625,-0.20000,
-0.09550000625,-0.20000,
-0.09548001250,0.00,
-0.09546000625,0.00,
-0.09544000625,0.00,
-0.09542001250,-0.20000,
-0.09540000625,0.00,
-0.09538000625,0.00,
-0.09536001250,0.00,
-0.09534000625,0.00,
-0.09532000625,0.00,
-0.09530001250,0.00,
-0.09528000625,-0.20000,
-0.09526000625,0.00,
-0.09524001250,0.00,
-0.09522000625,0.00,
-0.09520001250,0.00,
-0.09518000625,0.00,
-0.09516000625,0.00,
-0.09514001250,0.00,
-0.09512000625,0.00,
-0.09510000625,0.00,
-0.09508001250,0.00,
-0.09506000625,0.00,
-0.09504000625,0.00,
-0.09502001250,0.20000,
-0.09500000625,0.00,
-0.09498000625,0.00,
-0.09496000625,0.00,
-0.09494000625,-0.20000,
-0.09492000625,-0.20000,
-0.09490000625,0.00,
-0.09488000625,0.00,
-0.09486001250,0.00,
-0.09484000625,0.00,
-0.09482000625,0.00,
-0.09480000000,0.00,
-0.09478000625,0.00,
-0.09476000625,0.00,
-0.09474000625,0.00,
-0.09472000625,0.00,
-0.09470000625,0.00,
-0.09468000625,0.00,
-0.09466000625,0.00,
-0.09464000625,0.00,
-0.09462000625,0.00,
-0.09460000625,0.00,
-0.09458001250,-0.20000,
-0.09456000625,0.00,
-0.09454000625,0.20000,
-0.09452000000,0.00,
-0.09450000625,0.00,
-0.09448000625,0.00,
-0.09446000000,0.00,
-0.09444000625,0.00,
-0.09442000625,0.00,
-0.09440000625,0.20000,
-0.09438000625,-0.20000,
-0.09436000625,0.00,
-0.09434000625,0.00,
-0.09432000625,0.00,
-0.09430000625,0.00,
-0.09428000625,0.00,
-0.09426000625,0.00,
-0.09424001250,0.00,
-0.09422000625,0.00,
-0.09420000625,-0.20000,
-0.09418000000,0.00,
-0.09416000625,0.00,
-0.09414000625,0.00,
-0.09412000625,0.00,
-0.09410000625,0.00,
-0.09408000625,0.00,
-0.09406000625,0.00,
-0.09404000625,0.00,
-0.09402000625,0.00,
-0.09400000625,0.00,
-0.09398000625,0.00,
-0.09396000000,0.00,
-0.09394000625,0.00,
-0.09392000625,0.00,
-0.09390000000,0.00,
-0.09388000625,0.00,
-0.09386000625,0.00,
-0.09384000000,-0.20000,
-0.09382000625,0.00,
-0.09380000000,0.00,
-0.09378000625,0.00,
-0.09376000625,0.00,
-0.09374000000,0.00,
-0.09372000625,0.00,
-0.09370000625,0.20000,
-0.09368000000,-0.20000,
-0.09366000625,0.00,
-0.09364000625,0.00,
-0.09362000000,0.00,
-0.09360000625,0.00,
-0.09358000625,0.00,
-0.09356000000,0.00,
-0.09354000625,0.00,
-0.09352000000,0.00,
-0.09350000625,0.00,
-0.09348000625,0.00,
-0.09346000000,0.00,
-0.09344000625,0.00,
-0.09342000625,-0.20000,
-0.09340000000,-0.20000,
-0.09338000625,0.20000,
-0.09336000625,0.00,
-0.09334000000,0.00,
-0.09332000625,0.00,
-0.09330000625,0.00,
-0.09328000000,0.00,
-0.09326000625,0.00,
-0.09324000625,0.00,
-0.09322000000,0.00,
-0.09320000625,0.00,
-0.09318000000,-0.20000,
-0.09316000625,0.00,
-0.09314000625,0.00,
-0.09312000000,0.00,
-0.09310000625,-0.20000,
-0.09308000625,0.00,
-0.09306000000,0.00,
-0.09304000625,0.00,
-0.09302000625,0.00,
-0.09300000000,0.00,
-0.09298000625,-0.20000,
-0.09296000000,0.00,
-0.09294000000,0.00,
-0.09292000625,0.00,
-0.09290000000,0.00,
-0.09288000625,0.00,
-0.09286000625,0.00,
-0.09284000000,0.00,
-0.09282000625,-0.20000,
-0.09280000000,0.00,
-0.09278000000,0.00,
-0.09276000625,0.00,
-0.09274000000,0.00,
-0.09272000000,0.00,
-0.09270000625,0.20000,
-0.09268000000,0.00,
-0.09266000000,0.00,
-0.09264000625,0.00,
-0.09262000000,0.00,
-0.09260000000,0.00,
-0.09258000625,-0.20000,
-0.09256000000,0.00,
-0.09254000625,0.00,
-0.09252000000,0.00,
-0.09250000000,0.00,
-0.09248000625,0.00,
-0.09246000000,0.00,
-0.09244000000,0.00,
-0.09242000625,0.00,
-0.09240000000,0.00,
-0.09238000000,0.00,
-0.09236000625,0.00,
-0.09234000000,0.00,
-0.09232000000,0.00,
-0.09230000625,0.00,
-0.09228000000,0.00,
-0.09226000000,0.00,
-0.09224000625,-0.20000,
-0.09222000000,0.00,
-0.09220000625,0.00,
-0.09218000000,0.00,
-0.09216000000,0.00,
-0.09214000625,0.00,
-0.09212000000,0.00,
-0.09210000000,-0.20000,
-0.09208000625,0.00,
-0.09206000000,-0.20000,
-0.09204000000,0.00,
-0.09202000625,0.00,
-0.09200000625,-0.20000,
-0.09198001250,0.00,
-0.09196000625,-0.20000,
-0.09194000625,0.00,
-0.09192001250,0.00,
-0.09190000625,0.00,
-0.09188000625,-0.20000,
-0.09186001250,0.00,
-0.09184000625,0.00,
-0.09182000625,-0.20000,
-0.09180000625,0.00,
-0.09178000625,0.00,
-0.09176001250,0.00,
-0.09174000625,0.00,
-0.09172000625,0.00,
-0.09170001250,0.00,
-0.09168000625,0.00,
-0.09166000625,0.00,
-0.09164001250,0.00,
-0.09162000625,-0.20000,
-0.09160000625,0.00,
-0.09158001250,0.00,
-0.09156000625,0.00,
-0.09154000625,0.00,
-0.09152000625,0.00,
-0.09150000625,0.00,
-0.09148000625,0.00,
-0.09146000625,0.00,
-0.09144000625,0.00,
-0.09142001250,-0.20000,
-0.09140000625,0.00,
-0.09138000625,0.00,
-0.09136001250,0.00,
-0.09134000625,0.00,
-0.09132000625,-0.20000,
-0.09130001250,0.00,
-0.09128000625,0.00,
-0.09126000625,-0.20000,
-0.09124001250,0.00,
-0.09122000625,-0.20000,
-0.09120000625,0.00,
-0.09118000625,-0.20000,
-0.09116000625,0.00,
-0.09114001250,0.00,
-0.09112000625,0.00,
-0.09110000625,0.00,
-0.09108001250,0.00,
-0.09106000625,0.00,
-0.09104000625,0.00,
-0.09102001250,0.00,
-0.09100000625,0.00,
-0.09098000625,0.00,
-0.09096000625,0.00,
-0.09094000625,0.00,
-0.09092000625,0.00,
-0.09090000625,0.00,
-0.09088000625,0.00,
-0.09086000625,0.00,
-0.09084000625,-0.20000,
-0.09082000625,0.00,
-0.09080000000,0.00,
-0.09078000625,0.00,
-0.09076000625,0.00,
-0.09074000000,-0.20000,
-0.09072000625,0.00,
-0.09070000625,0.00,
-0.09068000625,0.00,
-0.09066000625,0.00,
-0.09064000625,0.00,
-0.09062000625,0.00,
-0.09060000625,0.00,
-0.09058000625,-0.20000,
-0.09056000625,0.00,
-0.09054000625,0.00,
-0.09052000000,0.00,
-0.09050000625,0.00,
-0.09048000625,0.00,
-0.09046000000,-0.20000,
-0.09044000625,-0.20000,
-0.09042000625,0.00,
-0.09040000000,-0.20000,
-0.09038000625,0.00,
-0.09036000625,0.00,
-0.09034000625,0.00,
-0.09032000625,0.00,
-0.09030000625,0.00,
-0.09028000625,-0.20000,
-0.09026000625,0.00,
-0.09024000625,0.00,
-0.09022000625,0.00,
-0.09020000625,0.00,
-0.09018000000,0.00,
-0.09016000625,0.00,
-0.09014000625,0.00,
-0.09012000000,0.00,
-0.09010000625,0.00,
-0.09008000625,0.00,
-0.09006000000,0.00,
-0.09004000625,0.00,
-0.09002000625,0.00,
-0.09000000625,0.00,
-0.08998000625,0.00,
-0.08996000000,0.00,
-0.08994000625,0.00,
-0.08992000625,-0.20000,
-0.08990000000,0.00,
-0.08988000625,0.00,
-0.08986000625,0.00,
-0.08984000000,0.00,
-0.08982000625,0.00,
-0.08980000000,0.00,
-0.08978000000,0.00,
-0.08976000625,0.00,
-0.08974000000,0.00,
-0.08972000625,0.00,
-0.08970000625,0.00,
-0.08968000000,0.00,
-0.08966000625,0.00,
-0.08964000625,0.00,
-0.08962000000,0.00,
-0.08960000625,0.00,
-0.08958000625,0.00,
-0.08956000000,0.00,
-0.08954000625,0.00,
-0.08952000000,0.00,
-0.08950000000,0.00,
-0.08948000625,0.00,
-0.08946000000,0.00,
-0.08944000000,0.00,
-0.08942000625,0.00,
-0.08940000000,0.00,
-0.08938000625,0.00,
-0.08936000625,-0.20000,
-0.08934000000,0.00,
-0.08932000625,0.00,
-0.08930000625,0.00,
-0.08928000000,0.00,
-0.08926000625,0.20000,
-0.08924000625,0.00,
-0.08922000000,0.00,
-0.08920000625,0.00,
-0.08918000000,0.00,
-0.08916000000,-0.20000,
-0.08914000625,-0.20000,
-0.08912000000,0.00,
-0.08910000625,0.00,
-0.08908000625,0.00,
-0.08906000000,0.00,
-0.08904000625,0.00,
-0.08902000625,0.00,
-0.08900000000,0.00,
-0.08898000625,0.20000,
-0.08896000000,0.00,
-0.08894000000,0.00,
-0.08892000625,-0.20000,
-0.08890000000,0.00,
-0.08888000000,0.00,
-0.08886000625,0.00,
-0.08884000000,0.00,
-0.08882000000,0.00,
-0.08880000000,0.00,
-0.08878000000,0.00,
-0.08876000625,-0.20000,
-0.08874000000,0.00,
-0.08872000000,0.00,
-0.08870000625,-0.20000,
-0.08868000000,0.00,
-0.08866000000,0.00,
-0.08864000625,0.00,
-0.08862000000,0.00,
-0.08860000000,0.00,
-0.08858000625,0.00,
-0.08856000000,0.00,
-0.08854000000,0.00,
-0.08852000000,0.00,
-0.08850000000,0.00,
-0.08848000625,0.00,
-0.08846000000,0.00,
-0.08844000000,0.00,
-0.08842000625,-0.20000,
-0.08840000000,0.00,
-0.08838000000,0.00,
-0.08836000625,0.00,
-0.08834000000,0.00,
-0.08832000000,0.00,
-0.08830000625,0.00,
-0.08828000000,0.00,
-0.08826000000,0.00,
-0.08824000625,0.00,
-0.08822000000,0.00,
-0.08820000000,0.00,
-0.08818000000,0.00,
-0.08816000000,0.00,
-0.08814000625,-0.20000,
-0.08812000000,0.00,
-0.08810000000,-0.20000,
-0.08808000625,0.00,
-0.08806000000,0.00,
-0.08804000000,0.00,
-0.08802000625,0.00,
-0.08800000625,0.00,
-0.08798001250,0.00,
-0.08796000625,0.00,
-0.08794000625,-0.20000,
-0.08792001250,0.00,
-0.08790000625,0.00,
-0.08788000625,0.00,
-0.08786001250,0.00,
-0.08784000625,0.00,
-0.08782000625,0.00,
-0.08780000625,0.00,
-0.08778000625,0.00,
-0.08776000625,0.00,
-0.08774000625,0.00,
-0.08772000625,0.00,
-0.08770000625,0.00,
-0.08768000625,0.00,
-0.08766000625,0.00,
-0.08764001250,0.00,
-0.08762000625,0.00,
-0.08760000625,0.00,
-0.08758001250,-0.20000,
-0.08756000625,0.00,
-0.08754000625,-0.20000,
-0.08752000625,0.00,
-0.08750000625,0.00,
-0.08748000625,0.00,
-0.08746000625,0.00,
-0.08744000625,0.00,
-0.08742000625,0.00,
-0.08740000625,0.00,
-0.08738000625,0.00,
-0.08736001250,0.00,
-0.08734000625,0.00,
-0.08732000625,0.00,
-0.08730001250,-0.20000,
-0.08728000625,-0.20000,
-0.08726000625,0.00,
-0.08724001250,0.00,
-0.08722000625,0.00,
-0.08720000625,0.00,
-0.08718000625,0.00,
-0.08716000625,0.00,
-0.08714000625,0.00,
-0.08712000625,0.00,
-0.08710000625,0.00,
-0.08708000625,0.00,
-0.08706000625,0.00,
-0.08704000625,0.00,
-0.08702001250,0.00,
-0.08700000625,-0.20000,
-0.08698000625,0.00,
-0.08696000000,0.00,
-0.08694000625,0.00,
-0.08692000625,0.00,
-0.08690000625,0.00,
-0.08688000625,0.00,
-0.08686000625,0.00,
-0.08684000625,-0.20000,
-0.08682000625,0.00,
-0.08680000000,0.00,
-0.08678000625,0.20000,
-0.08676000625,0.20000,
-0.08674000000,0.00,
-0.08672000625,0.00,
-0.08670000625,-0.20000,
-0.08668000000,0.00,
-0.08666000625,0.00,
-0.08664000625,0.00,
-0.08662000000,0.00,
-0.08660000625,0.00,
-0.08658000625,0.00,
-0.08656000625,0.00,
-0.08654000625,-0.20000,
-0.08652000000,0.00,
-0.08650000625,0.00,
-0.08648000625,0.00,
-0.08646000000,0.00,
-0.08644000625,0.00,
-0.08642000625,0.00,
-0.08640000000,0.00,
-0.08638000625,0.00,
-0.08636000625,0.00,
-0.08634000000,0.00,
-0.08632000625,0.00,
-0.08630000625,0.00,
-0.08628000625,0.00,
-0.08626000625,0.00,
-0.08624000625,0.00,
-0.08622000625,0.00,
-0.08620000625,0.00,
-0.08618000000,0.00,
-0.08616000625,0.00,
-0.08614000625,0.00,
-0.08612000000,0.00,
-0.08610000625,0.00,
-0.08608000625,0.00,
-0.08606000000,0.00,
-0.08604000625,0.00,
-0.08602000625,0.00,
-0.08600000000,0.00,
-0.08598000625,0.00,
-0.08596000000,0.00,
-0.08594000625,-0.20000,
-0.08592000625,0.00,
-0.08590000000,0.00,
-0.08588000625,0.00,
-0.08586000625,0.00,
-0.08584000000,0.00,
-0.08582000625,0.00,
-0.08580000000,0.00,
-0.08578000000,0.00,
-0.08576000625,0.00,
-0.08574000000,0.00,
-0.08572000000,0.00,
-0.08570000625,0.00,
-0.08568000000,0.20000,
-0.08566000625,0.00,
-0.08564000625,0.00,
-0.08562000000,-0.20000,
-0.08560000625,0.00,
-0.08558000625,0.00,
-0.08556000000,0.00,
-0.08554000625,0.00,
-0.08552000000,0.00,
-0.08550000000,0.00,
-0.08548000625,-0.20000,
-0.08546000000,0.00,
-0.08544000000,0.00,
-0.08542000625,0.00,
-0.08540000000,0.00,
-0.08538000000,0.00,
-0.08536000625,0.00,
-0.08534000000,0.00,
-0.08532000625,-0.20000,
-0.08530000625,0.00,
-0.08528000000,0.00,
-0.08526000625,0.00,
-0.08524000625,0.00,
-0.08522000000,0.00,
-0.08520000625,0.00,
-0.08518000000,0.00,
-0.08516000000,0.00,
-0.08514000625,0.00,
-0.08512000000,0.00,
-0.08510000000,0.00,
-0.08508000625,0.00,
-0.08506000000,0.00,
-0.08504000000,0.00,
-0.08502000625,0.00,
-0.08500000000,0.00,
-0.08498000625,-0.20000,
-0.08496000000,-0.20000,
-0.08494000000,0.00,
-0.08492000625,0.00,
